customer_id,transaction_id,transaction_date,product_type,transaction_amount,transaction_type,channel,risk_score,customer_segment
CUST_0650,TRANS_08149,2024-10-10 06:54:59.348678,Credit Card,2134.12,Follow-Up,Online,0.75,Loyal
CUST_0888,TRANS_08150,2023-11-26 06:54:59.348680,Personal Loan,3696.89,Follow-Up,Customer Support,0.31,New Customer
CUST_0803,TRANS_08151,2024-08-22 06:54:59.348682,Personal Loan,550.68,Inquiry,Mobile App,0.79,Loyal
CUST_0814,TRANS_08152,2024-08-30 06:54:59.348684,Credit Card,3066.48,Follow-Up,Customer Support,0.26,Returning
CUST_0029,TRANS_08153,2023-12-09 06:54:59.348686,Mortgage,540.22,Approval,Online,0.93,Loyal
CUST_0951,TRANS_08154,2024-04-04 06:54:59.348688,Mortgage,4665.92,Inquiry,Customer Support,0.44,Returning
CUST_0245,TRANS_08155,2024-03-24 06:54:59.348690,Personal Loan,723.41,Application,Mobile App,0.35,New Customer
CUST_0858,TRANS_08156,2024-04-14 06:54:59.348692,Credit Card,2609.84,Approval,Online,0.27,New Customer
CUST_0832,TRANS_08157,2024-05-19 06:54:59.348694,Personal Loan,46.75,Application,Online,0.39,New Customer
CUST_0783,TRANS_08158,2024-06-23 06:54:59.348696,Credit Card,4589.92,Application,Online,0.13,Loyal
CUST_0097,TRANS_08159,2024-01-28 06:54:59.348699,Credit Card,3025.06,Follow-Up,Online,0.7,Returning
CUST_0028,TRANS_08160,2024-01-27 06:54:59.348701,Personal Loan,802.47,Application,Customer Support,0.35,Returning
CUST_0591,TRANS_08161,2024-02-29 06:54:59.348703,Mortgage,3133.31,Application,Online,0.1,New Customer
CUST_0364,TRANS_08162,2024-07-29 06:54:59.348705,Mortgage,2232.35,Inquiry,Customer Support,0.39,Loyal
CUST_0868,TRANS_08163,2024-04-03 06:54:59.348707,Personal Loan,1838.24,Application,Mobile App,0.17,Returning
CUST_0844,TRANS_08164,2024-08-01 06:54:59.348709,Personal Loan,321.31,Application,Customer Support,0.56,New Customer
CUST_0474,TRANS_08165,2024-08-08 06:54:59.348711,Mortgage,761.23,Inquiry,Customer Support,0.64,Loyal
CUST_0941,TRANS_08166,2024-07-04 06:54:59.348713,Personal Loan,132.09,Approval,Mobile App,0.86,Returning
CUST_0613,TRANS_08167,2024-04-14 06:54:59.348715,Personal Loan,556.02,Application,Online,0.76,Loyal
CUST_0193,TRANS_08168,2024-09-09 06:54:59.348717,Credit Card,467.49,Approval,Mobile App,0.04,New Customer
CUST_0985,TRANS_08169,2024-09-28 06:54:59.348719,Personal Loan,629.29,Application,Customer Support,0.39,New Customer
CUST_0336,TRANS_08170,2024-05-09 06:54:59.348721,Credit Card,1010.44,Follow-Up,Online,0.58,Returning
CUST_0925,TRANS_08171,2024-05-27 06:54:59.348723,Mortgage,2457.11,Approval,Online,0.53,Returning
CUST_0861,TRANS_08172,2024-02-27 06:54:59.348725,Credit Card,4546.83,Inquiry,Customer Support,0.01,New Customer
CUST_0012,TRANS_08173,2024-08-05 06:54:59.348728,Personal Loan,4788.96,Inquiry,Online,0.59,Loyal
CUST_0272,TRANS_08174,2024-05-27 06:54:59.348730,Credit Card,1413.67,Inquiry,Mobile App,0.22,New Customer
CUST_0133,TRANS_08175,2024-05-06 06:54:59.348732,Credit Card,3019.66,Follow-Up,Mobile App,0.32,Returning
CUST_0152,TRANS_08176,2024-01-16 06:54:59.348734,Personal Loan,615.2,Approval,Customer Support,0.36,Loyal
CUST_0676,TRANS_08177,2024-05-29 06:54:59.348736,Personal Loan,865.16,Application,Mobile App,0.88,New Customer
CUST_0599,TRANS_08178,2024-10-16 06:54:59.348738,Personal Loan,80.38,Follow-Up,Online,0.37,Loyal
CUST_0293,TRANS_08179,2024-07-30 06:54:59.348740,Personal Loan,2447.33,Application,Online,0.32,Loyal
CUST_0700,TRANS_08180,2024-10-26 06:54:59.348742,Personal Loan,1163.76,Approval,Online,0.9,Loyal
CUST_0064,TRANS_08181,2024-07-12 06:54:59.348744,Credit Card,4994.92,Application,Customer Support,0.31,New Customer
CUST_0209,TRANS_08182,2024-09-10 06:54:59.348746,Personal Loan,1751.1,Inquiry,Mobile App,0.47,Loyal
CUST_0285,TRANS_08183,2024-01-22 06:54:59.348748,Personal Loan,3564.64,Inquiry,Online,0.52,New Customer
CUST_0053,TRANS_08184,2024-04-25 06:54:59.348750,Mortgage,3547.87,Inquiry,Online,0.34,Loyal
CUST_0987,TRANS_08185,2024-05-26 06:54:59.348752,Mortgage,3970.11,Approval,Mobile App,0.71,Returning
CUST_0290,TRANS_08186,2024-02-29 06:54:59.348754,Mortgage,4578.47,Follow-Up,Mobile App,0.89,New Customer
CUST_0836,TRANS_08187,2024-08-02 06:54:59.348757,Credit Card,2133.36,Inquiry,Mobile App,0.42,Loyal
CUST_0899,TRANS_08188,2024-08-15 06:54:59.348759,Credit Card,671.92,Follow-Up,Customer Support,0.68,Returning
CUST_0577,TRANS_08189,2024-02-27 06:54:59.348761,Credit Card,1184.77,Approval,Mobile App,0.19,Loyal
CUST_0266,TRANS_08190,2024-10-20 06:54:59.348763,Personal Loan,4109.25,Inquiry,Mobile App,0.38,Loyal
CUST_0914,TRANS_08191,2024-01-18 06:54:59.348765,Personal Loan,2225.19,Approval,Customer Support,0.68,New Customer
CUST_0079,TRANS_08192,2024-10-04 06:54:59.348767,Personal Loan,4000.78,Inquiry,Online,0.0,Returning
CUST_0598,TRANS_08193,2024-09-14 06:54:59.348769,Personal Loan,1920.68,Follow-Up,Mobile App,0.13,Loyal
CUST_0781,TRANS_08194,2024-01-02 06:54:59.348771,Credit Card,4275.88,Inquiry,Customer Support,0.11,Returning
CUST_0086,TRANS_08195,2023-12-25 06:54:59.348774,Personal Loan,546.41,Follow-Up,Customer Support,0.68,Returning
CUST_0385,TRANS_08196,2023-12-26 06:54:59.348776,Mortgage,318.27,Application,Customer Support,0.83,Returning
CUST_0421,TRANS_08197,2024-10-22 06:54:59.348778,Credit Card,1025.64,Approval,Online,0.25,Returning
CUST_0553,TRANS_08198,2024-10-12 06:54:59.348781,Mortgage,2089.29,Application,Customer Support,0.05,Returning
CUST_0512,TRANS_08199,2024-09-27 06:54:59.348783,Personal Loan,4013.76,Approval,Online,0.85,New Customer
CUST_0918,TRANS_08200,2024-10-17 06:54:59.348786,Personal Loan,1176.56,Application,Online,0.04,New Customer
CUST_0377,TRANS_08201,2024-04-15 06:54:59.348789,Mortgage,4596.07,Inquiry,Mobile App,0.34,Returning
CUST_0606,TRANS_08202,2024-06-21 06:54:59.348791,Mortgage,3222.48,Approval,Customer Support,0.22,New Customer
CUST_0739,TRANS_08203,2024-02-12 06:54:59.348794,Personal Loan,3360.24,Inquiry,Mobile App,0.06,Loyal
CUST_0741,TRANS_08204,2024-04-13 06:54:59.348797,Personal Loan,2300.04,Application,Mobile App,0.81,Loyal
CUST_0285,TRANS_08205,2024-01-07 06:54:59.348799,Credit Card,831.28,Inquiry,Online,0.92,New Customer
CUST_0720,TRANS_08206,2024-09-16 06:54:59.348802,Personal Loan,4126.88,Inquiry,Online,0.23,New Customer
CUST_0106,TRANS_08207,2024-05-20 06:54:59.348804,Mortgage,4249.3,Follow-Up,Online,0.96,Returning
CUST_0603,TRANS_08208,2024-08-19 06:54:59.348807,Mortgage,3805.89,Follow-Up,Online,0.52,Loyal
CUST_0168,TRANS_08209,2024-02-06 06:54:59.348810,Personal Loan,4453.29,Approval,Customer Support,0.61,Loyal
CUST_0588,TRANS_08210,2024-02-11 06:54:59.348813,Credit Card,4147.79,Follow-Up,Customer Support,0.62,Loyal
CUST_0315,TRANS_08211,2024-07-23 06:54:59.348816,Mortgage,4151.39,Inquiry,Online,0.49,New Customer
CUST_0965,TRANS_08212,2023-12-29 06:54:59.348818,Credit Card,1714.24,Follow-Up,Mobile App,0.81,Loyal
CUST_0593,TRANS_08213,2024-10-07 06:54:59.348821,Personal Loan,1006.63,Inquiry,Customer Support,0.71,Loyal
CUST_0650,TRANS_08214,2023-12-03 06:54:59.348823,Mortgage,2332.06,Inquiry,Mobile App,0.45,Returning
CUST_0710,TRANS_08215,2024-02-07 06:54:59.348826,Personal Loan,1435.95,Inquiry,Mobile App,0.5,New Customer
CUST_0791,TRANS_08216,2023-12-28 06:54:59.348829,Personal Loan,350.94,Approval,Online,0.25,Returning
CUST_0009,TRANS_08217,2024-08-12 06:54:59.348832,Mortgage,3172.4,Approval,Customer Support,0.11,Loyal
CUST_0162,TRANS_08218,2023-11-27 06:54:59.348834,Personal Loan,3501.34,Inquiry,Mobile App,0.65,Loyal
CUST_0568,TRANS_08219,2024-02-13 06:54:59.348837,Mortgage,1365.49,Follow-Up,Mobile App,0.44,New Customer
CUST_0407,TRANS_08220,2023-11-18 06:54:59.348840,Personal Loan,1532.21,Approval,Online,0.09,Loyal
CUST_0826,TRANS_08221,2024-01-05 06:54:59.348843,Mortgage,4637.97,Inquiry,Customer Support,0.07,Returning
CUST_0681,TRANS_08222,2024-06-24 06:54:59.348845,Personal Loan,4754.39,Inquiry,Mobile App,0.91,Loyal
CUST_0542,TRANS_08223,2024-02-05 06:54:59.348848,Personal Loan,4008.47,Follow-Up,Mobile App,0.78,Loyal
CUST_0243,TRANS_08224,2024-04-07 06:54:59.348851,Mortgage,2884.91,Follow-Up,Online,0.15,Loyal
CUST_0436,TRANS_08225,2024-07-19 06:54:59.348854,Mortgage,4436.91,Approval,Customer Support,0.23,New Customer
CUST_0172,TRANS_08226,2024-08-31 06:54:59.348856,Personal Loan,1914.39,Inquiry,Customer Support,0.81,New Customer
CUST_0979,TRANS_08227,2024-06-04 06:54:59.348859,Credit Card,1272.72,Application,Customer Support,0.91,Loyal
CUST_0427,TRANS_08228,2024-05-27 06:54:59.348862,Credit Card,2079.37,Application,Customer Support,0.91,Returning
CUST_0950,TRANS_08229,2024-02-11 06:54:59.348864,Mortgage,3473.73,Follow-Up,Customer Support,0.5,Returning
CUST_0900,TRANS_08230,2024-07-15 06:54:59.348867,Personal Loan,1266.6,Approval,Mobile App,0.76,Returning
CUST_0961,TRANS_08231,2024-06-10 06:54:59.348869,Personal Loan,1206.74,Approval,Online,0.06,Returning
CUST_0155,TRANS_08232,2024-06-19 06:54:59.348872,Mortgage,1527.58,Approval,Customer Support,0.94,New Customer
CUST_0633,TRANS_08233,2024-09-15 06:54:59.348875,Credit Card,2653.67,Approval,Customer Support,0.8,Returning
CUST_0726,TRANS_08234,2024-05-28 06:54:59.348877,Personal Loan,4674.42,Application,Mobile App,0.69,Loyal
CUST_0122,TRANS_08235,2024-01-04 06:54:59.348880,Credit Card,123.79,Follow-Up,Online,0.52,Loyal
CUST_0589,TRANS_08236,2024-05-18 06:54:59.348883,Personal Loan,4070.23,Approval,Customer Support,0.81,Returning
CUST_0454,TRANS_08237,2024-02-20 06:54:59.348885,Credit Card,4164.83,Follow-Up,Customer Support,0.5,Loyal
CUST_0361,TRANS_08238,2024-10-20 06:54:59.348888,Mortgage,1266.07,Application,Customer Support,0.74,Loyal
CUST_0952,TRANS_08239,2024-07-11 06:54:59.348891,Personal Loan,4131.94,Application,Mobile App,0.04,Returning
CUST_0553,TRANS_08240,2024-06-10 06:54:59.348894,Personal Loan,1806.12,Approval,Online,0.67,New Customer
CUST_0757,TRANS_08241,2023-11-22 06:54:59.348897,Mortgage,1621.83,Inquiry,Online,0.59,New Customer
CUST_0833,TRANS_08242,2023-11-30 06:54:59.348899,Credit Card,4917.75,Approval,Mobile App,0.2,Loyal
CUST_0561,TRANS_08243,2024-04-05 06:54:59.348902,Credit Card,2977.49,Application,Mobile App,0.48,Loyal
CUST_0588,TRANS_08244,2024-03-30 06:54:59.348904,Personal Loan,1825.06,Application,Customer Support,0.22,New Customer
CUST_0884,TRANS_08245,2023-11-20 06:54:59.348907,Credit Card,2157.7,Application,Customer Support,0.35,Loyal
CUST_0649,TRANS_08246,2024-04-29 06:54:59.348910,Personal Loan,2483.11,Approval,Mobile App,0.27,Loyal
CUST_0312,TRANS_08247,2024-02-01 06:54:59.348913,Personal Loan,351.97,Application,Customer Support,0.69,Loyal
CUST_0176,TRANS_08248,2024-10-21 06:54:59.348915,Mortgage,3180.43,Approval,Online,0.41,Returning
CUST_0654,TRANS_08249,2024-03-07 06:54:59.348918,Personal Loan,3742.68,Application,Mobile App,0.18,Loyal
CUST_0016,TRANS_08250,2024-10-22 06:54:59.348921,Personal Loan,1764.29,Approval,Online,0.57,New Customer
CUST_0722,TRANS_08251,2023-12-06 06:54:59.348923,Mortgage,864.64,Application,Mobile App,0.26,Loyal
CUST_0064,TRANS_08252,2024-09-25 06:54:59.348926,Personal Loan,4421.89,Application,Customer Support,0.54,Returning
CUST_0744,TRANS_08253,2024-07-29 06:54:59.348929,Credit Card,3156.74,Inquiry,Mobile App,0.05,Loyal
CUST_0855,TRANS_08254,2024-04-10 06:54:59.348932,Credit Card,1601.08,Inquiry,Online,0.07,New Customer
CUST_0624,TRANS_08255,2024-08-21 06:54:59.348934,Credit Card,1491.45,Follow-Up,Mobile App,0.78,Loyal
CUST_0619,TRANS_08256,2024-07-06 06:54:59.348937,Credit Card,3719.23,Follow-Up,Online,0.1,Loyal
CUST_0413,TRANS_08257,2024-04-22 06:54:59.348940,Mortgage,1294.65,Inquiry,Online,0.26,New Customer
CUST_0959,TRANS_08258,2024-06-04 06:54:59.348942,Personal Loan,4851.01,Follow-Up,Online,0.78,Loyal
CUST_0418,TRANS_08259,2024-07-04 06:54:59.348945,Mortgage,2842.45,Follow-Up,Customer Support,0.67,Returning
CUST_0802,TRANS_08260,2024-03-04 06:54:59.348947,Personal Loan,4654.99,Application,Online,0.6,New Customer
CUST_0336,TRANS_08261,2024-05-25 06:54:59.348950,Personal Loan,4005.98,Approval,Customer Support,0.92,Loyal
CUST_0760,TRANS_08262,2024-05-11 06:54:59.348953,Credit Card,286.39,Inquiry,Online,0.0,Loyal
CUST_0265,TRANS_08263,2024-06-27 06:54:59.348955,Mortgage,76.11,Follow-Up,Mobile App,0.24,Returning
CUST_0784,TRANS_08264,2024-06-05 06:54:59.348958,Mortgage,2546.17,Follow-Up,Mobile App,0.96,Returning
CUST_0641,TRANS_08265,2024-06-05 06:54:59.348961,Personal Loan,2094.07,Inquiry,Mobile App,0.87,New Customer
CUST_0691,TRANS_08266,2024-01-14 06:54:59.348963,Mortgage,1845.54,Inquiry,Customer Support,0.05,Returning
CUST_0694,TRANS_08267,2024-08-04 06:54:59.348966,Mortgage,425.37,Inquiry,Customer Support,0.04,Loyal
CUST_0452,TRANS_08268,2024-04-13 06:54:59.348969,Personal Loan,4995.14,Application,Online,0.44,Returning
CUST_0368,TRANS_08269,2024-07-02 06:54:59.348971,Personal Loan,195.75,Application,Mobile App,0.24,New Customer
CUST_0585,TRANS_08270,2024-06-10 06:54:59.348974,Credit Card,4386.03,Approval,Online,0.06,Loyal
CUST_0117,TRANS_08271,2024-07-20 06:54:59.348977,Personal Loan,2093.17,Approval,Customer Support,0.72,Returning
CUST_0351,TRANS_08272,2024-08-30 06:54:59.348979,Mortgage,3119.19,Approval,Customer Support,0.31,New Customer
CUST_0395,TRANS_08273,2024-04-11 06:54:59.348982,Personal Loan,1400.83,Application,Mobile App,0.99,Returning
CUST_0208,TRANS_08274,2024-05-12 06:54:59.348985,Personal Loan,914.55,Approval,Customer Support,0.94,New Customer
CUST_0202,TRANS_08275,2024-10-12 06:54:59.348989,Credit Card,256.13,Inquiry,Online,0.33,Returning
CUST_0995,TRANS_08276,2024-05-03 06:54:59.348992,Credit Card,4786.23,Inquiry,Customer Support,0.5,Loyal
CUST_0818,TRANS_08277,2024-03-14 06:54:59.348995,Personal Loan,296.42,Inquiry,Customer Support,0.84,Loyal
CUST_0772,TRANS_08278,2023-12-11 06:54:59.348997,Credit Card,4093.32,Approval,Online,0.78,Loyal
CUST_0377,TRANS_08279,2024-09-12 06:54:59.349000,Personal Loan,4159.24,Inquiry,Customer Support,0.33,Loyal
CUST_0716,TRANS_08280,2024-09-01 06:54:59.349003,Credit Card,81.03,Follow-Up,Mobile App,0.13,Loyal
CUST_0785,TRANS_08281,2024-08-23 06:54:59.349005,Personal Loan,2707.92,Application,Mobile App,0.82,Loyal
CUST_0006,TRANS_08282,2023-12-26 06:54:59.349008,Personal Loan,1791.93,Inquiry,Customer Support,0.93,New Customer
CUST_0874,TRANS_08283,2024-08-23 06:54:59.349011,Credit Card,183.48,Application,Online,0.38,Loyal
CUST_0691,TRANS_08284,2024-07-20 06:54:59.349013,Credit Card,3946.89,Inquiry,Customer Support,0.66,Returning
CUST_0591,TRANS_08285,2024-05-07 06:54:59.349016,Personal Loan,1705.6,Application,Customer Support,0.78,Loyal
CUST_0382,TRANS_08286,2024-10-21 06:54:59.349018,Credit Card,2833.93,Approval,Customer Support,0.6,Loyal
CUST_0353,TRANS_08287,2024-11-04 06:54:59.349021,Mortgage,651.99,Application,Mobile App,0.84,New Customer
CUST_0520,TRANS_08288,2024-08-03 06:54:59.349024,Mortgage,3646.53,Approval,Online,0.59,New Customer
CUST_0203,TRANS_08289,2024-11-06 06:54:59.349027,Credit Card,1391.82,Follow-Up,Mobile App,0.16,Loyal
CUST_0956,TRANS_08290,2024-10-06 06:54:59.349029,Credit Card,2982.34,Inquiry,Mobile App,0.59,New Customer
CUST_0611,TRANS_08291,2023-12-27 06:54:59.349032,Personal Loan,839.31,Approval,Customer Support,0.36,New Customer
CUST_0253,TRANS_08292,2024-01-16 06:54:59.349035,Mortgage,269.95,Application,Online,0.44,Loyal
CUST_0354,TRANS_08293,2024-10-01 06:54:59.349038,Mortgage,734.65,Application,Mobile App,0.82,Loyal
CUST_0153,TRANS_08294,2024-04-14 06:54:59.349040,Credit Card,1606.9,Inquiry,Mobile App,0.95,New Customer
CUST_0715,TRANS_08295,2024-01-20 06:54:59.349043,Mortgage,2155.67,Follow-Up,Customer Support,0.59,Returning
CUST_0724,TRANS_08296,2024-05-12 06:54:59.349045,Mortgage,2036.0,Approval,Customer Support,0.8,New Customer
CUST_0971,TRANS_08297,2024-06-20 06:54:59.349048,Mortgage,122.42,Approval,Customer Support,0.69,Loyal
CUST_0545,TRANS_08298,2024-09-05 06:54:59.349050,Credit Card,135.8,Inquiry,Customer Support,0.91,Loyal
CUST_0389,TRANS_08299,2024-02-02 06:54:59.349053,Personal Loan,1532.31,Follow-Up,Online,0.0,Loyal
CUST_0092,TRANS_08300,2024-07-04 06:54:59.349056,Personal Loan,324.74,Approval,Mobile App,0.3,Loyal
CUST_0947,TRANS_08301,2024-04-22 06:54:59.349058,Credit Card,515.73,Follow-Up,Mobile App,0.12,Loyal
CUST_0411,TRANS_08302,2023-11-09 06:54:59.349061,Mortgage,2868.21,Inquiry,Customer Support,0.95,Returning
CUST_0497,TRANS_08303,2024-07-19 06:54:59.349064,Mortgage,555.13,Follow-Up,Mobile App,0.45,Returning
CUST_0908,TRANS_08304,2024-01-25 06:54:59.349066,Personal Loan,122.52,Approval,Customer Support,0.82,New Customer
CUST_0193,TRANS_08305,2024-07-21 06:54:59.349069,Credit Card,106.48,Application,Online,0.36,Loyal
CUST_0408,TRANS_08306,2023-12-01 06:54:59.349072,Mortgage,1553.26,Approval,Customer Support,0.19,Returning
CUST_0866,TRANS_08307,2024-06-15 06:54:59.349074,Mortgage,2328.41,Follow-Up,Customer Support,0.11,Loyal
CUST_0906,TRANS_08308,2024-07-12 06:54:59.349077,Mortgage,1831.1,Approval,Customer Support,0.6,Returning
CUST_0875,TRANS_08309,2024-05-17 06:54:59.349080,Mortgage,435.26,Follow-Up,Mobile App,0.04,New Customer
CUST_0509,TRANS_08310,2024-09-04 06:54:59.349082,Mortgage,250.92,Application,Customer Support,0.34,Loyal
CUST_0891,TRANS_08311,2024-06-02 06:54:59.349085,Personal Loan,1169.02,Follow-Up,Mobile App,0.47,New Customer
CUST_0888,TRANS_08312,2024-07-30 06:54:59.349088,Mortgage,4343.21,Approval,Online,0.35,Loyal
CUST_0420,TRANS_08313,2024-02-11 06:54:59.349090,Personal Loan,2234.89,Follow-Up,Online,0.95,New Customer
CUST_0720,TRANS_08314,2024-11-02 06:54:59.349093,Credit Card,3568.72,Application,Mobile App,0.03,Returning
CUST_0613,TRANS_08315,2023-12-08 06:54:59.349096,Credit Card,3609.6,Approval,Online,0.7,New Customer
CUST_0788,TRANS_08316,2024-07-11 06:54:59.349099,Mortgage,3930.94,Inquiry,Online,0.26,New Customer
CUST_0890,TRANS_08317,2024-10-05 06:54:59.349101,Credit Card,3625.93,Approval,Mobile App,0.47,Returning
CUST_0283,TRANS_08318,2024-07-07 06:54:59.349104,Mortgage,649.25,Follow-Up,Online,0.11,Loyal
CUST_0042,TRANS_08319,2024-01-02 06:54:59.349106,Mortgage,463.84,Follow-Up,Customer Support,0.51,New Customer
CUST_0919,TRANS_08320,2024-08-12 06:54:59.349109,Credit Card,4100.22,Follow-Up,Customer Support,0.42,Returning
CUST_0733,TRANS_08321,2024-08-26 06:54:59.349112,Personal Loan,3183.69,Approval,Mobile App,0.68,Returning
CUST_0182,TRANS_08322,2024-05-29 06:54:59.349114,Personal Loan,2140.66,Inquiry,Online,0.0,Loyal
CUST_0933,TRANS_08323,2024-07-23 06:54:59.349117,Credit Card,366.78,Application,Online,0.11,Returning
CUST_0583,TRANS_08324,2024-09-12 06:54:59.349120,Personal Loan,2538.71,Approval,Online,0.97,New Customer
CUST_0845,TRANS_08325,2024-02-07 06:54:59.349122,Personal Loan,2191.73,Inquiry,Mobile App,0.39,Returning
CUST_0424,TRANS_08326,2024-07-13 06:54:59.349125,Personal Loan,2527.78,Follow-Up,Mobile App,0.95,New Customer
CUST_0867,TRANS_08327,2024-04-10 06:54:59.349128,Mortgage,456.6,Inquiry,Online,0.5,Returning
CUST_0780,TRANS_08328,2024-05-07 06:54:59.349131,Mortgage,3723.92,Application,Mobile App,0.94,Loyal
CUST_0114,TRANS_08329,2024-08-19 06:54:59.349133,Mortgage,846.95,Application,Online,0.77,Loyal
CUST_0584,TRANS_08330,2023-12-02 06:54:59.349136,Mortgage,1161.58,Application,Customer Support,0.56,New Customer
CUST_0760,TRANS_08331,2023-11-20 06:54:59.349138,Credit Card,4894.35,Application,Mobile App,0.85,Returning
CUST_0426,TRANS_08332,2024-05-27 06:54:59.349141,Credit Card,4214.9,Inquiry,Mobile App,0.81,Returning
CUST_0933,TRANS_08333,2023-12-16 06:54:59.349144,Personal Loan,692.85,Approval,Online,0.73,Loyal
CUST_0586,TRANS_08334,2023-11-17 06:54:59.349147,Mortgage,248.66,Follow-Up,Mobile App,0.98,Returning
CUST_0227,TRANS_08335,2024-07-29 06:54:59.349149,Credit Card,4666.72,Inquiry,Customer Support,0.58,Returning
CUST_0182,TRANS_08336,2024-07-31 06:54:59.349152,Mortgage,3670.44,Application,Customer Support,0.87,New Customer
CUST_0405,TRANS_08337,2024-05-20 06:54:59.349155,Credit Card,185.26,Follow-Up,Customer Support,0.35,Loyal
CUST_0376,TRANS_08338,2023-11-22 06:54:59.349157,Mortgage,2204.33,Application,Customer Support,0.66,Returning
CUST_0510,TRANS_08339,2023-11-08 06:54:59.349160,Credit Card,1984.13,Application,Mobile App,0.18,New Customer
CUST_0733,TRANS_08340,2024-04-14 06:54:59.349163,Credit Card,516.32,Inquiry,Customer Support,0.87,Loyal
CUST_0935,TRANS_08341,2024-07-12 06:54:59.349165,Mortgage,1125.7,Approval,Mobile App,0.2,Loyal
CUST_0613,TRANS_08342,2024-06-19 06:54:59.349168,Credit Card,3368.45,Follow-Up,Mobile App,0.4,New Customer
CUST_0030,TRANS_08343,2023-11-30 06:54:59.349171,Credit Card,2292.25,Application,Customer Support,0.23,Loyal
CUST_0169,TRANS_08344,2024-10-16 06:54:59.349173,Credit Card,1289.68,Application,Online,0.06,Returning
CUST_0500,TRANS_08345,2024-07-12 06:54:59.349176,Personal Loan,270.44,Application,Customer Support,0.15,New Customer
CUST_0553,TRANS_08346,2023-12-20 06:54:59.349179,Credit Card,1155.66,Approval,Online,0.97,Returning
CUST_0361,TRANS_08347,2024-07-08 06:54:59.349181,Mortgage,3759.38,Application,Customer Support,0.56,New Customer
CUST_0075,TRANS_08348,2024-01-26 06:54:59.349184,Mortgage,261.87,Application,Mobile App,0.78,New Customer
CUST_0331,TRANS_08349,2024-05-30 06:54:59.349187,Personal Loan,889.76,Inquiry,Online,0.43,Loyal
CUST_0783,TRANS_08350,2024-05-01 06:54:59.349190,Mortgage,2115.82,Approval,Customer Support,0.99,Loyal
CUST_0227,TRANS_08351,2024-03-30 06:54:59.349192,Mortgage,2909.05,Follow-Up,Online,0.15,New Customer
CUST_0039,TRANS_08352,2024-11-05 06:54:59.349195,Mortgage,2846.51,Approval,Customer Support,0.08,Returning
CUST_0630,TRANS_08353,2024-08-28 06:54:59.349197,Personal Loan,4770.13,Application,Online,0.3,New Customer
CUST_0846,TRANS_08354,2023-11-30 06:54:59.349200,Credit Card,4280.89,Approval,Mobile App,0.7,Loyal
CUST_0687,TRANS_08355,2024-01-23 06:54:59.349203,Credit Card,3409.95,Follow-Up,Online,0.59,Returning
CUST_0300,TRANS_08356,2024-04-18 06:54:59.349206,Mortgage,4661.64,Inquiry,Online,0.15,Loyal
CUST_0736,TRANS_08357,2024-05-30 06:54:59.349208,Credit Card,674.45,Inquiry,Mobile App,0.81,New Customer
CUST_0042,TRANS_08358,2024-09-18 06:54:59.349211,Mortgage,2279.57,Inquiry,Mobile App,0.59,Returning
CUST_0936,TRANS_08359,2024-10-11 06:54:59.349214,Mortgage,3989.89,Approval,Online,0.89,Loyal
CUST_0441,TRANS_08360,2024-10-15 06:54:59.349216,Credit Card,1740.73,Follow-Up,Customer Support,0.8,Returning
CUST_0270,TRANS_08361,2024-10-06 06:54:59.349219,Credit Card,4431.5,Inquiry,Mobile App,0.79,Returning
CUST_0606,TRANS_08362,2024-03-12 06:54:59.349221,Credit Card,72.84,Inquiry,Online,0.23,Loyal
CUST_0369,TRANS_08363,2024-06-20 06:54:59.349224,Personal Loan,1783.51,Approval,Online,0.12,Loyal
CUST_0556,TRANS_08364,2024-04-22 06:54:59.349227,Personal Loan,671.83,Inquiry,Mobile App,0.61,Returning
CUST_0068,TRANS_08365,2023-11-15 06:54:59.349229,Credit Card,4805.12,Inquiry,Mobile App,0.84,Returning
CUST_0777,TRANS_08366,2024-01-25 06:54:59.349232,Personal Loan,4458.41,Application,Customer Support,0.14,Returning
CUST_0336,TRANS_08367,2024-08-14 06:54:59.349234,Credit Card,4771.35,Follow-Up,Mobile App,0.66,New Customer
CUST_0093,TRANS_08368,2024-01-15 06:54:59.349237,Credit Card,4180.15,Application,Online,0.1,Loyal
CUST_0550,TRANS_08369,2024-01-13 06:54:59.349240,Mortgage,3460.33,Inquiry,Online,0.5,New Customer
CUST_0814,TRANS_08370,2024-01-25 06:54:59.349242,Credit Card,3428.05,Application,Customer Support,0.78,Loyal
CUST_0534,TRANS_08371,2024-08-11 06:54:59.349245,Personal Loan,4306.47,Approval,Mobile App,0.48,New Customer
CUST_0881,TRANS_08372,2023-12-21 06:54:59.349248,Personal Loan,321.11,Follow-Up,Mobile App,0.38,Loyal
CUST_0040,TRANS_08373,2024-01-05 06:54:59.349250,Personal Loan,2988.07,Approval,Online,0.43,Returning
CUST_0520,TRANS_08374,2024-02-20 06:54:59.349253,Credit Card,2914.78,Approval,Online,0.21,Returning
CUST_0877,TRANS_08375,2023-12-19 06:54:59.349256,Credit Card,1742.95,Approval,Mobile App,0.21,Loyal
CUST_0397,TRANS_08376,2024-03-01 06:54:59.349259,Mortgage,3846.86,Follow-Up,Online,0.76,New Customer
CUST_0095,TRANS_08377,2024-01-18 06:54:59.349262,Credit Card,1795.76,Inquiry,Online,0.22,Loyal
